Track ID,Frame Number,Timestamp (s),Center X (px),Center Y (px)
403,1134,45.36,166.7,122.9
451,1134,45.36,249.1,204.5
456,1134,45.36,462.4,37.2
292,1135,45.4,355.9,141.4
396,1135,45.4,262.1,79.9
397,1135,45.4,741.0,167.1
403,1135,45.4,166.7,123.0
451,1135,45.4,249.3,207.4
456,1135,45.4,461.5,37.2
292,1136,45.44,357.0,143.9
396,1136,45.44,262.3,81.0
397,1136,45.44,736.6,166.7
403,1136,45.44,166.7,123.6
451,1136,45.44,251.9,208.4
456,1136,45.44,461.1,37.1
479,1136,45.44,265.9,102.6
292,1137,45.48,355.9,145.0
396,1137,45.48,262.3,81.7
397,1137,45.48,733.1,166.7
403,1137,45.48,166.2,123.8
451,1137,45.48,249.5,210.5
456,1137,45.48,461.1,37.3
479,1137,45.48,264.8,101.2
292,1138,45.52,356.7,143.5
396,1138,45.52,262.1,81.6
397,1138,45.52,731.3,166.9
403,1138,45.52,167.2,123.9
451,1138,45.52,248.6,211.6
456,1138,45.52,461.2,37.5
479,1138,45.52,265.0,101.8
292,1139,45.56,357.0,142.1
396,1139,45.56,261.7,81.1
397,1139,45.56,728.7,167.6
403,1139,45.56,167.4,123.9
451,1139,45.56,248.5,211.9
456,1139,45.56,461.1,38.4
479,1139,45.56,268.9,104.9
292,1140,45.6,357.0,143.3
396,1140,45.6,261.6,80.6
397,1140,45.6,730.6,168.2
403,1140,45.6,167.4,123.9
451,1140,45.6,248.9,211.8
456,1140,45.6,461.0,38.3
292,1141,45.64,354.0,145.2
396,1141,45.64,261.8,80.7
397,1141,45.64,728.5,165.0
403,1141,45.64,167.6,123.2
451,1141,45.64,248.9,211.5
456,1141,45.64,463.2,45.0
292,1142,45.68,352.3,147.1
396,1142,45.68,262.0,80.6
397,1142,45.68,727.7,163.9
403,1142,45.68,167.4,122.7
451,1142,45.68,243.2,211.4
456,1142,45.68,463.3,40.6
292,1143,45.72,351.9,148.2
396,1143,45.72,262.0,80.6
397,1143,45.72,729.8,166.4
403,1143,45.72,167.4,122.7
451,1143,45.72,239.3,211.3
456,1143,45.72,463.5,38.6
292,1144,45.76,351.4,147.4
396,1144,45.76,262.0,80.5
397,1144,45.76,726.7,167.2
403,1144,45.76,168.4,123.8
451,1144,45.76,243.0,211.2
456,1144,45.76,463.6,37.4
292,1145,45.8,352.0,146.9
396,1145,45.8,262.0,80.6
451,1145,45.8,243.9,210.7
456,1145,45.8,463.8,36.9
292,1146,45.84,353.0,146.8
396,1146,45.84,262.1,80.6
451,1146,45.84,245.5,210.0
456,1146,45.84,463.5,36.6
292,1147,45.88,354.3,146.4
396,1147,45.88,261.8,80.3
397,1147,45.88,733.6,167.5
451,1147,45.88,248.5,209.4
456,1147,45.88,463.5,36.8
292,1148,45.92,354.7,143.3
396,1148,45.92,261.7,79.8
397,1148,45.92,732.3,167.4
403,1148,45.92,167.7,121.3
451,1148,45.92,250.3,205.3
456,1148,45.92,463.8,44.6
292,1149,45.96,355.1,144.4
396,1149,45.96,261.7,79.6
397,1149,45.96,731.7,167.4
403,1149,45.96,168.3,121.5
456,1149,45.96,463.8,47.4
292,1150,46.0,355.2,145.5
396,1150,46.0,261.9,79.7
397,1150,46.0,732.0,168.2
403,1150,46.0,167.1,121.9
456,1150,46.0,463.8,41.1
292,1151,46.04,355.1,145.3
396,1151,46.04,262.0,79.5
397,1151,46.04,732.5,168.5
403,1151,46.04,167.1,122.3
456,1151,46.04,463.5,38.3
292,1152,46.08,354.7,145.3
396,1152,46.08,262.1,79.5
397,1152,46.08,730.5,168.1
403,1152,46.08,166.7,122.5
456,1152,46.08,463.3,37.4
292,1153,46.12,354.7,145.5
396,1153,46.12,262.1,79.7
397,1153,46.12,731.7,167.4
403,1153,46.12,166.3,121.6
456,1153,46.12,462.9,37.2
292,1154,46.16,354.5,145.0
396,1154,46.16,262.2,79.6
397,1154,46.16,734.7,167.1
403,1154,46.16,166.7,123.1
456,1154,46.16,463.0,36.8
292,1155,46.2,354.4,144.3
396,1155,46.2,262.2,79.5
397,1155,46.2,732.4,167.3
403,1155,46.2,167.0,122.7
456,1155,46.2,462.6,36.4
292,1156,46.24,354.7,142.8
396,1156,46.24,262.2,79.4
397,1156,46.24,732.2,167.3
403,1156,46.24,167.0,121.8
456,1156,46.24,462.4,36.3
499,1156,46.24,229.8,80.9
292,1157,46.28,355.4,139.7
396,1157,46.28,262.1,79.6
397,1157,46.28,731.2,167.8
403,1157,46.28,167.0,121.7
456,1157,46.28,462.6,36.3
499,1157,46.28,229.8,80.6
292,1158,46.32,356.8,136.6
396,1158,46.32,262.3,80.2
397,1158,46.32,731.1,168.2
403,1158,46.32,167.0,121.7
456,1158,46.32,462.9,36.3
499,1158,46.32,229.9,80.4
292,1159,46.36,357.1,135.0
396,1159,46.36,262.5,80.4
397,1159,46.36,733.1,168.4
403,1159,46.36,167.4,122.0
456,1159,46.36,462.5,36.4
499,1159,46.36,229.8,80.4
292,1160,46.4,356.4,134.1
396,1160,46.4,262.1,80.3
397,1160,46.4,732.5,168.3
403,1160,46.4,166.9,122.3
456,1160,46.4,462.7,36.5
499,1160,46.4,229.8,80.4
292,1161,46.44,356.1,134.0
396,1161,46.44,261.9,79.8
397,1161,46.44,730.3,169.0
403,1161,46.44,166.7,122.2
456,1161,46.44,462.6,36.6
499,1161,46.44,229.8,80.4
292,1162,46.48,356.7,143.1
396,1162,46.48,261.9,79.3
397,1162,46.48,726.9,171.5
403,1162,46.48,167.1,122.5
456,1162,46.48,461.8,38.0
499,1162,46.48,229.8,80.7
292,1163,46.52,357.5,140.9
396,1163,46.52,261.7,79.9
397,1163,46.52,727.9,172.5
403,1163,46.52,167.3,125.7
451,1163,46.52,255.2,198.6
456,1163,46.52,461.0,40.4
499,1163,46.52,229.9,80.5
292,1164,46.56,357.6,138.4
396,1164,46.56,261.8,79.8
397,1164,46.56,732.0,182.8
403,1164,46.56,167.4,128.2
451,1164,46.56,255.2,200.2
456,1164,46.56,461.2,45.8
499,1164,46.56,229.9,79.9
292,1165,46.6,357.6,137.3
396,1165,46.6,262.0,80.4
397,1165,46.6,734.5,188.2
403,1165,46.6,167.9,125.8
451,1165,46.6,255.6,201.8
456,1165,46.6,462.9,48.3
499,1165,46.6,229.8,79.3
292,1166,46.64,357.8,135.0
396,1166,46.64,262.3,80.4
397,1166,46.64,736.0,190.4
403,1166,46.64,168.3,124.0
451,1166,46.64,255.7,201.3
456,1166,46.64,463.4,49.1
499,1166,46.64,229.8,79.1
292,1167,46.68,360.6,135.0
396,1167,46.68,262.4,80.4
403,1167,46.68,168.1,122.8
451,1167,46.68,255.4,202.0
456,1167,46.68,463.3,49.7
499,1167,46.68,229.8,79.4
292,1168,46.72,363.3,136.2
396,1168,46.72,262.5,80.6
403,1168,46.72,168.3,122.9
451,1168,46.72,255.3,202.2
456,1168,46.72,463.2,50.0
499,1168,46.72,229.8,79.4
292,1169,46.76,364.5,138.0
396,1169,46.76,262.6,80.2
403,1169,46.76,168.3,123.3
451,1169,46.76,254.5,203.3
456,1169,46.76,463.4,51.1
499,1169,46.76,229.7,79.3
292,1170,46.8,365.7,138.7
396,1170,46.8,262.9,80.2
403,1170,46.8,167.8,121.5
451,1170,46.8,254.6,203.7
456,1170,46.8,464.4,52.9
499,1170,46.8,229.7,77.9
503,1170,46.8,464.5,36.6
292,1171,46.84,366.3,138.4
396,1171,46.84,262.8,80.4
403,1171,46.84,167.6,119.4
451,1171,46.84,254.2,203.9
456,1171,46.84,465.0,50.9
499,1171,46.84,229.7,77.6
503,1171,46.84,464.3,35.3
292,1172,46.88,366.4,138.3
396,1172,46.88,262.9,80.4
403,1172,46.88,168.0,117.6
451,1172,46.88,254.2,203.4
456,1172,46.88,465.8,50.3
499,1172,46.88,229.7,78.5
503,1172,46.88,464.5,34.9
292,1173,46.92,366.4,138.1
396,1173,46.92,262.5,79.7
451,1173,46.92,255.6,200.9
456,1173,46.92,466.5,57.9
499,1173,46.92,229.8,79.4
503,1173,46.92,465.6,37.2
292,1174,46.96,365.8,139.2
396,1174,46.96,262.4,80.5
451,1174,46.96,256.1,198.5
456,1174,46.96,467.5,52.7
499,1174,46.96,230.0,80.4
503,1174,46.96,466.1,36.9
292,1175,47.0,366.1,139.6
396,1175,47.0,262.1,80.4
451,1175,47.0,256.6,198.5
456,1175,47.0,467.3,52.5
499,1175,47.0,229.9,79.8
503,1175,47.0,466.4,37.0
292,1176,47.04,366.0,139.4
396,1176,47.04,261.8,80.9
451,1176,47.04,256.6,197.5
456,1176,47.04,467.6,50.6
499,1176,47.04,230.0,79.1
503,1176,47.04,466.7,35.9
292,1177,47.08,366.6,139.5
396,1177,47.08,261.2,80.5
451,1177,47.08,255.9,194.6
456,1177,47.08,467.4,49.9
499,1177,47.08,231.0,76.7
503,1177,47.08,466.5,35.5
505,1177,47.08,556.0,278.1
292,1178,47.12,366.3,140.0
396,1178,47.12,262.1,81.7
451,1178,47.12,254.9,192.0
456,1178,47.12,467.5,49.6
499,1178,47.12,232.0,78.0
503,1178,47.12,466.7,35.3
505,1178,47.12,555.3,263.5
292,1179,47.16,366.6,139.4
396,1179,47.16,262.5,81.3
451,1179,47.16,254.0,191.5
456,1179,47.16,467.4,49.3
499,1179,47.16,233.6,75.2
503,1179,47.16,466.5,35.2
505,1179,47.16,556.4,248.2
292,1180,47.2,367.4,139.7
396,1180,47.2,264.6,90.4
451,1180,47.2,253.3,192.2
456,1180,47.2,467.2,49.4
499,1180,47.2,233.1,71.0
503,1180,47.2,466.4,35.2
505,1180,47.2,556.2,220.6
292,1181,47.24,368.3,139.6
396,1181,47.24,262.9,85.4
397,1181,47.24,742.4,208.9
451,1181,47.24,253.9,194.8
456,1181,47.24,467.1,52.3
499,1181,47.24,232.0,70.8
503,1181,47.24,466.8,35.9
505,1181,47.24,552.2,197.1
292,1182,47.28,369.0,139.6
396,1182,47.28,261.9,84.8
397,1182,47.28,745.0,206.1
451,1182,47.28,254.7,195.7
456,1182,47.28,468.3,50.5
499,1182,47.28,231.4,71.3
503,1182,47.28,467.3,36.1
505,1182,47.28,547.9,184.6
292,1183,47.32,369.0,139.4
396,1183,47.32,261.5,83.2
451,1183,47.32,253.9,195.7
456,1183,47.32,468.5,49.5
503,1183,47.32,467.2,35.2
505,1183,47.32,540.3,172.0
292,1184,47.36,369.0,139.2
396,1184,47.36,261.7,85.0
397,1184,47.36,757.3,205.3
451,1184,47.36,255.2,197.7
456,1184,47.36,468.5,49.3
503,1184,47.36,467.1,35.0
505,1184,47.36,534.7,156.7
292,1185,47.4,369.4,138.7
396,1185,47.4,257.8,75.3
397,1185,47.4,762.3,195.4
451,1185,47.4,255.1,198.3
456,1185,47.4,468.7,49.6
503,1185,47.4,467.8,35.6
505,1185,47.4,531.1,141.1
292,1186,47.44,369.1,137.7
396,1186,47.44,257.2,71.0
397,1186,47.44,763.0,190.4
451,1186,47.44,256.8,197.8
456,1186,47.44,469.4,48.9
503,1186,47.44,468.4,35.1
505,1186,47.44,530.4,133.3
292,1187,47.48,369.1,137.4
396,1187,47.48,258.3,72.1
397,1187,47.48,763.1,183.2
451,1187,47.48,257.2,197.8
456,1187,47.48,470.0,49.3
503,1187,47.48,469.1,34.9
505,1187,47.48,531.9,128.5
292,1188,47.52,369.2,137.2
396,1188,47.52,257.4,65.6
397,1188,47.52,760.6,176.3
456,1188,47.52,469.2,48.8
503,1188,47.52,467.1,34.8
505,1188,47.52,536.4,118.2
292,1189,47.56,368.9,137.0
396,1189,47.56,258.0,63.7
397,1189,47.56,756.8,172.1
451,1189,47.56,252.7,199.4
456,1189,47.56,470.0,48.5
503,1189,47.56,468.2,35.2
505,1189,47.56,538.1,105.8
512,1189,47.56,281.7,131.0
292,1190,47.6,368.5,137.0
397,1190,47.6,749.6,169.1
505,1190,47.6,540.0,96.0
512,1190,47.6,279.1,122.0
292,1191,47.64,368.0,136.9
397,1191,47.64,745.9,165.5
505,1191,47.64,542.5,90.9
512,1191,47.64,285.5,120.7
292,1192,47.68,367.9,136.9
397,1192,47.68,744.8,159.2
456,1192,47.68,467.8,48.4
505,1192,47.68,533.6,85.0
512,1192,47.68,295.0,117.5
516,1192,47.68,246.8,78.6
292,1193,47.72,367.9,136.2
397,1193,47.72,735.9,152.3
456,1193,47.72,465.2,48.2
505,1193,47.72,528.2,77.6
512,1193,47.72,300.9,91.4
516,1193,47.72,249.3,78.6
292,1194,47.76,367.5,136.1
397,1194,47.76,726.9,144.0
456,1194,47.76,465.4,48.4
505,1194,47.76,524.0,74.5
512,1194,47.76,307.4,76.9
516,1194,47.76,254.7,80.8
292,1195,47.8,366.9,136.4
397,1195,47.8,720.7,127.2
456,1195,47.8,465.6,48.4
505,1195,47.8,520.9,73.6
512,1195,47.8,313.6,71.8
516,1195,47.8,257.3,80.4
292,1196,47.84,366.0,137.0
397,1196,47.84,713.9,118.3
451,1196,47.84,253.5,204.4
456,1196,47.84,464.8,50.7
505,1196,47.84,519.9,74.2
512,1196,47.84,315.9,72.2
516,1196,47.84,256.4,80.2
292,1197,47.88,365.4,137.1
397,1197,47.88,707.7,113.6
451,1197,47.88,251.2,205.0
505,1197,47.88,525.7,77.1
512,1197,47.88,315.9,73.8
516,1197,47.88,254.9,79.7
292,1198,47.92,365.5,137.6
397,1198,47.92,703.2,111.6
451,1198,47.92,250.5,205.2
505,1198,47.92,530.3,78.4
512,1198,47.92,314.8,75.0
516,1198,47.92,254.0,79.4
292,1199,47.96,364.3,138.2
397,1199,47.96,696.4,111.0
451,1199,47.96,250.0,206.5
505,1199,47.96,533.6,79.1
512,1199,47.96,313.5,75.9
516,1199,47.96,253.4,79.3
292,1200,48.0,363.1,138.6
397,1200,48.0,684.9,111.9
451,1200,48.0,251.9,206.5
505,1200,48.0,537.1,79.4
512,1200,48.0,312.3,77.0
516,1200,48.0,253.1,78.8
292,1201,48.04,361.1,138.8
397,1201,48.04,676.3,110.5
451,1201,48.04,255.2,203.0
505,1201,48.04,542.3,79.4
512,1201,48.04,310.4,78.3
516,1201,48.04,252.6,79.4
292,1202,48.08,358.5,139.7
397,1202,48.08,661.0,113.2
451,1202,48.08,256.6,200.5
505,1202,48.08,545.2,96.3
512,1202,48.08,310.3,79.7
516,1202,48.08,252.2,79.5
292,1203,48.12,355.4,140.2
397,1203,48.12,642.3,115.4
451,1203,48.12,256.9,198.4
505,1203,48.12,540.5,114.8
512,1203,48.12,310.1,81.0
516,1203,48.12,252.0,79.5
292,1204,48.16,350.3,141.2
397,1204,48.16,624.4,114.5
451,1204,48.16,258.6,193.4
505,1204,48.16,537.6,120.5
512,1204,48.16,310.4,81.5
516,1204,48.16,252.0,79.4
523,1204,48.16,191.2,125.6
292,1205,48.2,348.5,142.9
397,1205,48.2,619.0,113.7
451,1205,48.2,259.0,191.7
505,1205,48.2,535.7,126.0
512,1205,48.2,310.5,81.5
516,1205,48.2,252.0,79.3
523,1205,48.2,191.2,125.5
292,1206,48.24,345.6,144.3
397,1206,48.24,605.4,109.1
451,1206,48.24,259.1,191.1
505,1206,48.24,533.2,143.4
512,1206,48.24,310.9,81.5
516,1206,48.24,251.7,79.3
523,1206,48.24,191.1,125.3
292,1207,48.28,347.6,146.8
397,1207,48.28,590.3,90.1
451,1207,48.28,259.1,191.5
505,1207,48.28,552.9,148.1
512,1207,48.28,311.1,81.6
516,1207,48.28,251.4,79.4
523,1207,48.28,190.7,125.7
292,1208,48.32,346.1,148.6
397,1208,48.32,583.1,99.0
451,1208,48.32,259.1,191.7
505,1208,48.32,559.0,149.2
512,1208,48.32,310.8,81.9
516,1208,48.32,251.5,79.7
523,1208,48.32,190.8,125.5
292,1209,48.36,344.6,150.7
397,1209,48.36,569.1,97.9
451,1209,48.36,258.8,191.6
505,1209,48.36,557.7,148.1
512,1209,48.36,310.8,82.3
516,1209,48.36,251.4,79.6
523,1209,48.36,190.9,125.5
292,1210,48.4,342.8,151.5
397,1210,48.4,549.1,92.3
451,1210,48.4,258.5,192.0
505,1210,48.4,557.9,197.7
512,1210,48.4,310.8,82.3
516,1210,48.4,251.1,79.6
523,1210,48.4,191.0,125.6
526,1210,48.4,255.0,206.4
292,1211,48.44,342.5,151.4
397,1211,48.44,526.2,94.8
451,1211,48.44,259.3,192.0
505,1211,48.44,558.7,248.3
512,1211,48.44,310.3,83.3
516,1211,48.44,252.1,79.4
523,1211,48.44,191.0,125.4
526,1211,48.44,255.2,204.5
292,1212,48.48,342.3,149.3
397,1212,48.48,506.0,95.3
451,1212,48.48,264.4,191.7
512,1212,48.48,309.5,84.7
516,1212,48.48,252.4,79.5
523,1212,48.48,190.9,124.9
526,1212,48.48,255.6,202.8
292,1213,48.52,341.0,148.1
397,1213,48.52,485.0,93.7
512,1213,48.52,309.4,85.2
516,1213,48.52,252.6,79.7
523,1213,48.52,190.9,125.3
526,1213,48.52,255.2,203.3
292,1214,48.56,340.4,146.8
397,1214,48.56,474.3,93.6
512,1214,48.56,305.1,96.5
516,1214,48.56,251.7,79.5
523,1214,48.56,190.9,125.4
526,1214,48.56,254.7,204.4
292,1215,48.6,339.4,145.8
397,1215,48.6,454.4,92.9
512,1215,48.6,303.1,110.7
516,1215,48.6,249.4,79.9
523,1215,48.6,175.5,124.3
526,1215,48.6,254.6,203.8
292,1216,48.64,337.8,146.1
397,1216,48.64,441.7,86.3
512,1216,48.64,299.5,108.8
516,1216,48.64,246.9,80.5
523,1216,48.64,169.2,123.9
526,1216,48.64,254.7,203.6
292,1217,48.68,337.0,146.4
397,1217,48.68,426.9,83.3
512,1217,48.68,296.8,115.8
516,1217,48.68,245.4,79.5
523,1217,48.68,167.5,124.3
526,1217,48.68,255.6,203.2
292,1218,48.72,335.7,145.9
397,1218,48.72,413.8,81.9
512,1218,48.72,293.8,120.9
516,1218,48.72,248.6,79.2
523,1218,48.72,166.9,124.0
526,1218,48.72,254.8,203.9
292,1219,48.76,334.8,146.2
516,1219,48.76,247.4,79.3
523,1219,48.76,167.0,124.0
526,1219,48.76,254.6,204.7
292,1220,48.8,334.4,146.8
397,1220,48.8,395.2,89.2
516,1220,48.8,245.4,79.6
526,1220,48.8,254.8,205.2
533,1220,48.8,298.0,102.0
534,1220,48.8,315.1,128.7
292,1221,48.84,335.7,146.8
397,1221,48.84,387.3,87.5
451,1221,48.84,259.4,190.0
512,1221,48.84,294.2,113.2
516,1221,48.84,245.3,79.5
526,1221,48.84,254.9,205.7
533,1221,48.84,298.5,95.3
292,1222,48.88,337.9,146.4
397,1222,48.88,375.0,92.3
451,1222,48.88,257.8,190.2
512,1222,48.88,295.7,118.8
516,1222,48.88,245.7,79.4
526,1222,48.88,253.5,206.3
292,1223,48.92,339.6,145.2
397,1223,48.92,364.1,90.4
451,1223,48.92,256.1,188.8
512,1223,48.92,296.6,116.3
516,1223,48.92,245.8,79.6
526,1223,48.92,251.6,204.8
292,1224,48.96,343.7,145.7
397,1224,48.96,365.5,88.5
512,1224,48.96,294.5,120.3
516,1224,48.96,242.6,79.2
526,1224,48.96,251.4,206.9
292,1225,49.0,344.6,146.7
397,1225,49.0,363.7,86.9
512,1225,49.0,291.7,121.0
516,1225,49.0,241.5,79.0
526,1225,49.0,251.8,205.9
533,1225,49.0,291.4,93.9
292,1226,49.04,344.0,147.2
397,1226,49.04,363.2,88.0
512,1226,49.04,289.4,121.9
516,1226,49.04,234.1,80.3
523,1226,49.04,165.9,123.2
526,1226,49.04,252.8,204.7
533,1226,49.04,289.3,95.5
292,1227,49.08,341.3,148.3
397,1227,49.08,358.4,88.3
512,1227,49.08,287.5,118.5
516,1227,49.08,231.6,81.1
523,1227,49.08,166.3,124.1
526,1227,49.08,252.5,204.9
533,1227,49.08,287.4,95.8
292,1228,49.12,338.6,151.7
512,1228,49.12,285.6,113.6
516,1228,49.12,230.1,81.1
523,1228,49.12,167.1,134.0
526,1228,49.12,252.5,206.7
292,1229,49.16,337.1,150.7
512,1229,49.16,284.7,114.8
516,1229,49.16,230.1,81.1
523,1229,49.16,167.7,135.7
526,1229,49.16,252.0,205.3
292,1230,49.2,337.0,150.3
397,1230,49.2,339.5,84.0
512,1230,49.2,284.4,119.0
516,1230,49.2,230.3,81.1
523,1230,49.2,164.6,135.2
526,1230,49.2,250.2,197.9
292,1231,49.24,338.0,149.4
397,1231,49.24,337.8,82.9
512,1231,49.24,284.5,119.0
516,1231,49.24,230.2,80.9
523,1231,49.24,165.6,135.0
526,1231,49.24,251.8,195.4
292,1232,49.28,339.1,147.2
397,1232,49.28,328.1,64.9
512,1232,49.28,284.8,118.4
516,1232,49.28,230.3,81.0
523,1232,49.28,166.7,136.1
526,1232,49.28,252.6,195.8
543,1232,49.28,468.3,48.4
292,1233,49.32,339.8,146.1
397,1233,49.32,318.2,53.3
512,1233,49.32,285.2,123.7
516,1233,49.32,230.6,81.3
523,1233,49.32,167.2,137.2
526,1233,49.32,252.6,197.2
543,1233,49.32,468.2,48.2
292,1234,49.36,339.6,145.6
397,1234,49.36,304.2,49.1
512,1234,49.36,285.1,125.0
516,1234,49.36,230.6,81.1
523,1234,49.36,166.4,132.8
526,1234,49.36,252.8,199.1
543,1234,49.36,468.1,48.1
547,1234,49.36,506.4,656.0
292,1235,49.4,339.1,145.9
397,1235,49.4,294.7,49.0
512,1235,49.4,285.4,124.5
516,1235,49.4,230.7,81.1
523,1235,49.4,168.5,146.6
526,1235,49.4,253.0,200.7
543,1235,49.4,468.0,48.4
547,1235,49.4,507.3,655.0
292,1236,49.44,337.9,147.0
397,1236,49.44,293.5,58.1
512,1236,49.44,285.7,111.4
516,1236,49.44,230.9,81.2
523,1236,49.44,169.3,151.9
526,1236,49.44,253.1,200.6
543,1236,49.44,468.0,48.3
547,1236,49.44,507.6,650.8
292,1237,49.48,337.6,146.7
512,1237,49.48,285.4,102.5
516,1237,49.48,230.8,81.5
523,1237,49.48,169.6,154.2
543,1237,49.48,467.1,39.7
547,1237,49.48,508.6,649.0
552,1237,49.48,265.0,155.5
292,1238,49.52,337.8,146.0
397,1238,49.52,282.9,55.0
512,1238,49.52,288.4,101.2
516,1238,49.52,230.4,82.3
523,1238,49.52,180.7,155.2
543,1238,49.52,467.0,36.6
547,1238,49.52,510.1,648.3
552,1238,49.52,267.8,156.4
292,1239,49.56,338.4,145.0
397,1239,49.56,279.5,53.8
543,1239,49.56,466.5,35.1
547,1239,49.56,511.1,648.7
552,1239,49.56,267.1,156.2
292,1240,49.6,338.0,143.1
397,1240,49.6,273.4,54.9
526,1240,49.6,253.7,202.6
543,1240,49.6,465.7,34.8
292,1241,49.64,337.8,142.2
397,1241,49.64,267.3,59.4
526,1241,49.64,254.2,202.2
543,1241,49.64,465.0,34.9
292,1242,49.68,338.1,141.7
526,1242,49.68,254.3,202.1
533,1242,49.68,253.8,77.8
543,1242,49.68,464.5,34.9
552,1242,49.68,264.7,113.1
556,1242,49.68,283.7,123.7
292,1243,49.72,338.1,142.4
526,1243,49.72,254.9,198.8
533,1243,49.72,242.5,86.5
543,1243,49.72,464.7,35.1
552,1243,49.72,266.1,114.3
556,1243,49.72,284.5,129.6
558,1243,49.72,166.5,122.6
292,1244,49.76,336.6,144.4
526,1244,49.76,254.3,204.7
543,1244,49.76,465.3,35.3
552,1244,49.76,277.2,113.4
556,1244,49.76,289.2,129.9
558,1244,49.76,166.6,122.5
292,1245,49.8,335.7,145.2
526,1245,49.8,253.5,206.8
543,1245,49.8,465.2,35.4
556,1245,49.8,293.0,128.9
558,1245,49.8,166.9,122.7
292,1246,49.84,336.3,145.5
526,1246,49.84,253.5,208.2
533,1246,49.84,224.3,100.0
543,1246,49.84,465.1,35.4
556,1246,49.84,293.7,126.4
558,1246,49.84,167.1,122.6
292,1247,49.88,339.0,145.7
512,1247,49.88,293.0,96.5
526,1247,49.88,253.6,207.5
533,1247,49.88,218.9,103.2
543,1247,49.88,465.8,35.4
556,1247,49.88,294.1,125.1
558,1247,49.88,167.2,122.6
292,1248,49.92,340.8,145.2
512,1248,49.92,294.1,95.6
526,1248,49.92,252.2,209.2
533,1248,49.92,211.2,107.7
543,1248,49.92,466.1,35.6
556,1248,49.92,294.9,124.3
558,1248,49.92,167.7,122.9
565,1248,49.92,240.6,74.3
292,1249,49.96,340.0,144.7
512,1249,49.96,292.9,94.6
526,1249,49.96,252.5,209.2
543,1249,49.96,466.9,35.9
556,1249,49.96,293.6,116.6
565,1249,49.96,242.1,77.2
292,1250,50.0,339.3,144.3
512,1250,50.0,293.7,89.4
526,1250,50.0,252.4,209.5
543,1250,50.0,467.1,35.9
565,1250,50.0,243.0,78.1
292,1251,50.04,341.1,142.5
512,1251,50.04,295.9,77.1
526,1251,50.04,253.2,198.5
543,1251,50.04,466.7,36.0
556,1251,50.04,290.7,131.2
565,1251,50.04,244.8,77.9
292,1252,50.08,343.1,141.3
512,1252,50.08,298.0,71.2
526,1252,50.08,253.7,192.0
543,1252,50.08,466.0,35.9
556,1252,50.08,291.9,136.6
565,1252,50.08,247.3,81.3
570,1252,50.08,469.1,48.3
292,1253,50.12,344.0,140.9
526,1253,50.12,253.1,191.5
543,1253,50.12,465.4,35.8
556,1253,50.12,297.8,124.9
565,1253,50.12,248.3,83.3
570,1253,50.12,469.3,48.3
292,1254,50.16,345.1,141.0
526,1254,50.16,253.6,199.2
543,1254,50.16,464.6,35.7
556,1254,50.16,300.7,121.8
565,1254,50.16,249.3,84.8
570,1254,50.16,469.4,48.3
292,1255,50.2,345.4,141.2
526,1255,50.2,253.4,204.3
543,1255,50.2,464.3,35.7
556,1255,50.2,302.4,120.2
565,1255,50.2,244.6,85.8
570,1255,50.2,469.4,48.3
574,1255,50.2,303.9,86.3
292,1256,50.24,345.2,141.3
526,1256,50.24,252.5,207.6
543,1256,50.24,463.5,35.6
556,1256,50.24,305.6,113.6
565,1256,50.24,248.0,86.4
570,1256,50.24,469.6,48.4
574,1256,50.24,306.5,88.7
292,1257,50.28,345.4,141.0
526,1257,50.28,252.5,208.5
543,1257,50.28,463.5,35.6
556,1257,50.28,307.1,115.6
558,1257,50.28,165.6,122.5
565,1257,50.28,245.0,86.5
570,1257,50.28,468.6,48.6
574,1257,50.28,309.4,91.2
292,1258,50.32,344.9,141.4
526,1258,50.32,252.7,208.6
543,1258,50.32,463.7,35.7
556,1258,50.32,311.1,115.9
558,1258,50.32,165.5,122.8
565,1258,50.32,248.6,86.3
570,1258,50.32,466.6,48.2
574,1258,50.32,313.5,92.1
292,1259,50.36,344.6,141.9
526,1259,50.36,253.1,208.1
543,1259,50.36,463.8,35.7
565,1259,50.36,251.0,87.3
570,1259,50.36,465.9,48.3
574,1259,50.36,319.1,96.0
292,1260,50.4,339.6,144.1
526,1260,50.4,253.1,208.4
543,1260,50.4,463.8,35.7
565,1260,50.4,251.4,87.5
570,1260,50.4,465.5,48.2
574,1260,50.4,316.7,99.5
292,1261,50.44,341.4,144.8
516,1261,50.44,231.8,81.0
526,1261,50.44,252.4,209.2
543,1261,50.44,463.8,36.0
570,1261,50.44,465.5,48.4
574,1261,50.44,313.6,100.0
581,1261,50.44,221.5,575.3
292,1262,50.48,342.1,145.0
516,1262,50.48,231.9,81.0
526,1262,50.48,253.1,208.8
543,1262,50.48,464.0,36.3
570,1262,50.48,466.0,48.7
574,1262,50.48,311.3,98.8
292,1263,50.52,343.3,144.5
516,1263,50.52,231.9,80.9
543,1263,50.52,468.0,36.3
570,1263,50.52,468.6,53.8
574,1263,50.52,309.4,97.3
292,1264,50.56,344.0,143.9
516,1264,50.56,231.9,80.8
526,1264,50.56,257.1,196.3
543,1264,50.56,468.0,36.4
570,1264,50.56,469.9,50.6
574,1264,50.56,308.4,98.7
292,1265,50.6,344.1,143.9
516,1265,50.6,231.9,80.3
526,1265,50.6,258.3,190.7
543,1265,50.6,469.4,36.6
